"	⸮",,,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PMTK705,AXN_2.31_3339_13082100,5458,PA6H,1.0*69,,,,,,,,,,
Adafruit GPS library basic test!,,,,,,,,,,,,,,
Altitude: 102.70,,,,,,,,,,,,,,
Altitude: 103.10,,,,,,,,,,,,,,
Altitude: 103.30,,,,,,,,,,,,,,
Altitude: 103.30,,,,,,,,,,,,,,
Altitude: 103.30,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.40,,,,,,,,,,,,,,
Altitude: 103.50,,,,,,,,,,,,,,
Altitude: 103.50,,,,,,,,,,,,,,
Altitude: 103.50,,,,,,,,,,,,,,
Altitude: 103.60,,,,,,,,,,,,,,
Altitude: 103.60,,,,,,,,,,,,,,
Altitude: 103.60,,,,,,,,,,,,,,
Altitude: 103.60,,,,,,,,,,,,,,
Altitude: 103.60,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.70,,,,,,,,,,,,,,
Altitude: 103.80,,,,,,,,,,,,,,
Altitude: 103.80,,,,,,,,,,,,,,
Altitude: 103.80,,,,,,,,,,,,,,
Altitude: 103.80,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 103.90,,,,,,,,,,,,,,
Altitude: 104.00,,,,,,,,,,,,,,
Altitude: 104.10,,,,,,,,,,,,,,
Altitude: 104.10,,,,,,,,,,,,,,
Altitude: 104.10,,,,,,,,,,,,,,
Altitude: 104.20,,,,,,,,,,,,,,
Angle: 122.59,,,,,,,,,,,,,,
Angle: 230.08,,,,,,,,,,,,,,
Angle: 242.30,,,,,,,,,,,,,,
Angle: 247.42,,,,,,,,,,,,,,
Angle: 264.03,,,,,,,,,,,,,,
Angle: 266.29,,,,,,,,,,,,,,
Angle: 267.48,,,,,,,,,,,,,,
Angle: 267.49,,,,,,,,,,,,,,
Angle: 267.58,,,,,,,,,,,,,,
Angle: 267.64,,,,,,,,,,,,,,
Angle: 268.02,,,,,,,,,,,,,,
Angle: 268.77,,,,,,,,,,,,,,
Angle: 269.10,,,,,,,,,,,,,,
Angle: 269.14,,,,,,,,,,,,,,
Angle: 269.41,,,,,,,,,,,,,,
Angle: 269.51,,,,,,,,,,,,,,
Angle: 269.66,,,,,,,,,,,,,,
Angle: 270.01,,,,,,,,,,,,,,
Angle: 270.95,,,,,,,,,,,,,,
Angle: 271.00,,,,,,,,,,,,,,
Angle: 271.09,,,,,,,,,,,,,,
Angle: 271.32,,,,,,,,,,,,,,
Angle: 274.79,,,,,,,,,,,,,,
Angle: 286.83,,,,,,,,,,,,,,
Angle: 79.41,,,,,,,,,,,,,,
Angle: 86.74,,,,,,,,,,,,,,
Angle: 86.92,,,,,,,,,,,,,,
Angle: 88.09,,,,,,,,,,,,,,
Angle: 88.15,,,,,,,,,,,,,,
Angle: 88.25,,,,,,,,,,,,,,
Angle: 88.27,,,,,,,,,,,,,,
Angle: 88.27,,,,,,,,,,,,,,
Angle: 88.41,,,,,,,,,,,,,,
Angle: 88.51,,,,,,,,,,,,,,
Angle: 88.64,,,,,,,,,,,,,,
Angle: 89.35,,,,,,,,,,,,,,
Angle: 89.37,,,,,,,,,,,,,,
Angle: 89.42,,,,,,,,,,,,,,
Angle: 89.52,,,,,,,,,,,,,,
Angle: 89.74,,,,,,,,,,,,,,
Angle: 90.30,,,,,,,,,,,,,,
Angle: 92.71,,,,,,,,,,,,,,
Angle: 93.30,,,,,,,,,,,,,,
Angle: 94.38,,,,,,,,,,,,,,
Angle: 94.80,,,,,,,,,,,,,,
Angle: 98.00,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
Date: 28/3/2017,,,,,,,,,,,,,,
